"UserID","Username","GlobalRank","PP","RME","RMERanking","Location"
14106450,"worst hr player",35,18910.3,3211.1789976481,1,"South Korea"
11443437,"[Karcher]",42,18681.9,2940.54349922461,2,"South Korea"
12408961,"maliszewski",23,19806,2930.6999685532,3,"Poland"
7562902,"mrekk",1,27057.9,2926.26960968079,4,"Australia"
7813296,"hydrogen bomb",25,19634.8,2912.91635926282,5,"United States"
8640970,"enri",14,20258.8,2908.09962272364,6,"Philippines"
2165650,"mcy4",51,18346.1,2860.14201708718,7,"Hong Kong"
1473890,"badeu",134,16292,2817.8917988788,8,"Romania"
9694263,"Skrowell",172,15904.3,2811.87382155338,9,"Russian Federation"
3717598,"his kitten",34,18947.5,2808.48125621511,10,"Canada"
9405745,"scylla",1044,12499.3,2786.34709037618,11,"Sweden"
11375105,"lolol233",189,15722.5,2771.47454044448,12,"China"
8116659,"criller",99,16796.6,2767.46265265475,13,"Germany"
10549880,"ninerik",6,22004.8,2767.05640115886,14,"Norway"
10073635,"dench",103,16752.4,2747.17920241498,15,"Ukraine"
8152145,"nvwrii",16156,7737.93,2726.09663502741,16,"Singapore"
124493,"chocomint",54,18098.7,2719.02950842072,17,"South Korea"
1719471,"The Champion",107,16679.1,2715.74513566343,18,"United Kingdom"
16817965,"Kamensh1k",19,20027.7,2714.30410552523,19,"Kazakhstan"
7787629,"rafal",379,14351,2709.86058032617,20,"Poland"
18092331,"Lesperry",368,14390,2703.85850904134,21,"Thailand"
5645231,"decaten",108,16648.4,2701.14347277092,22,"United States"
8007528,"Raikouhou",57,17964.2,2688.59483403215,23,"Türkiye"
5447609,"Demonical",106,16693.9,2685.94627733114,24,"Singapore"
2546001,"Intercambing",45,18596.4,2684.95993716934,25,"Chile"
7892320,"-Restia",75,17347.8,2683.83739984081,26,"South Korea"
11552867,"Welter",77,17297.4,2683.59996234977,27,"Russian Federation"
2511839,"Amamya Kokoro",213,15494.2,2674.18499953324,28,"South Korea"
5199332,"Chicony",7,21552.6,2670.81929784628,29,"Russian Federation"
5774823,"Rupertion",60,17820.5,2666.91074054885,30,"Canada"
4108547,"WindowLife",16,20135.1,2665.9241013895,31,"United States"
6989615,"UC2",6517,9252.68,2662.50276847332,32,"Netherlands"
8660293,"willy0214",219,15418.1,2660.52753646299,33,"Taiwan"
8443945,"FlasTEH",150,16170,2655.83955101276,34,"France"
4734703,"NathanRam1918",264,15042.2,2652.95148674079,35,"Philippines"
11226645,"JackPaX",524,13748.1,2646.73109371995,36,"Greece"
13380270,"Kama",263,15045,2645.44057512813,37,"United States"
9719351,"Lucrise",541,13692.1,2631.84425224559,38,"Romania"
2012453,"PikaPwn",144,16206.2,2627.10923834778,39,"Canada"
7027766,"Peresia",93,16961,2624.41359177926,40,"South Korea"
1906975,"Hellotomlol225",2712,10742.6,2621.68173538813,41,"Hong Kong"
9313951,"Tsuwagi",122,16475.6,2614.59611121599,42,"Hong Kong"
5177569,"Yip",1587,11714.7,2613.6088762169,43,"Canada"
6619303,"Cracento",137,16278.8,2609.11708271431,44,"United States"
5033077,"Zylice",41,18752.4,2607.74984980567,45,"Canada"
7512553,"Utami",24,19742.7,2601.93541796496,46,"United States"
13228917,"oslash",2871,10652,2598.52006369336,47,"Australia"
2590257,"wudci",91,17013.9,2593.12704023252,48,"United States"
6304246,"RyuK",31,19114.4,2590.27273984099,49,"Canada"
11313227,"Quotient",2550065,124.439,2587.33739024445,50,"Hong Kong"
7075211,"tekkito",187,15749.4,2585.12126658033,51,"United States"
12959983,"antonyw",4977,9717.57,2582.73465045573,52,"Norway"
15173952,"BATBALL",2824,10685.8,2582.39612809502,53,"United States"
6404027,"Bartek22830",279,14911.1,2580.85872908516,54,"Poland"
5309981,"Mouse Player",1378,11988.9,2580.19624124968,55,"South Korea"
11215030,"Arge",142,16243.3,2578.39299834189,56,"San Marino"
284905,"Ekoro",594,13552,2576.79012247594,57,"France"
11198996,"A21",117,16525.4,2576.76763027181,58,"Hong Kong"
4581069,"etn",88,17057.2,2568.74516247924,59,"Romania"
1876565,"Mastasz",58,17856.4,2561.79340598186,60,"Poland"
3533958,"fieryrage",261,15047.4,2561.16435450135,61,"United States"
19998548,"suntanCTM",412,14200.3,2559.92127902285,62,"Chile"
5981005,"gamer228666",72,17369.4,2555.31625896841,63,"Russian Federation"
6404488,"WillCookie",191,15711.9,2549.65524968603,64,"United States"
2472609,"Imokora",5609,9516.82,2546.97225017691,65,"Taiwan"
5407620,"Tebi",1118,12384.4,2546.03007133645,66,"Singapore"
11592896,"rudj",44,18661.2,2544.24584949346,67,"United Kingdom"
10481416,"ianski",460,13985.8,2537.05155153977,68,"Poland"
9712285,"desuqe",165,16011.3,2533.55534940091,69,"Russian Federation"
10056419,"PaintedKoala",678,13282.5,2528.7862020481,70,"Israel"
9938943,"aknzx",11,20572.8,2528.68746102903,71,"Australia"
12779141,"gnahus",5,22755.4,2527.98235468677,72,"Poland"
11269055,"PaintedKoaIa",121,16479.9,2523.69175417563,73,"United States"
11380904,"cat burger",1229,12224.9,2522.11882906666,74,"Denmark"
8208289,"conradmittn",5315,9608.74,2521.25597675446,75,"United States"
10717635,"Hakui Koyori",147,16184.4,2512.12890576315,76,"Indonesia"
10343292,"Zeph2003",10174,8509.03,2510.1405555042,77,"Malaysia"
10676573,"Birchman",6072,9380.37,2501.16660306634,78,"Canada"
13300203,"yary",55,18070.8,2500.52121167882,79,"Germany"
6327638,"Twilight",1676,11614.3,2499.87868627501,80,"United States"
11367222,"lifeline",3,23913.9,2493.13689240311,81,"Indonesia"
16288992,"Ruyaya",6308,9312.88,2492.79455521381,82,"Taiwan"
10651106,"Pezz",996,12556.1,2490.64050100074,83,"United States"
11376152,"HandsomeMe",793,13026.8,2488.67545190453,84,"Russian Federation"
13206785,"11iq pleer",1087,12442.1,2487.53909497121,85,"Russian Federation"
12258658,"Tsfury",97,16869,2487.43852002497,86,"Canada"
8195473,"cyo",321,14672.9,2486.89698849116,87,"Australia"
8788058,"Jakson",232,15311.4,2485.80739288504,88,"United States"
11940767,"Carlosflow",1419,11928,2485.06121739914,89,"Colombia"
14385814,"Tim Kackner",81,17242.3,2484.82356097347,90,"Germany"
3995630,"Rampax",317,14685.5,2483.16777269406,91,"Malaysia"
11375251,"Amasetic",1070,12471.4,2480.8303599339,92,"Finland"
2291265,"[MG]Arnold24x24",38,18793.7,2480.18942514562,93,"Peru"
11399348,"fragranceofpage",519,13762.6,2477.13523030584,94,"South Korea"
9269034,"Accolibed",2,25927.2,2476.81667618238,95,"United Kingdom"
7010761,"Danny Carey",380,14345.1,2474.98464541611,96,"United Kingdom"
13705417,"RafGPio",427,14133.7,2470.91844409019,97,"Ukraine"
11684952,"pretty girl",457,14000.9,2468.41081380024,98,"Canada"
1987591,"Rosemi Lovelock",830,12918.3,2466.57869637805,99,"Indonesia"
5413624,"Hibiki",1185,12284.7,2465.27396211623,100,"Hong Kong"
6671641,"Ophiz",1485,11826.1,2464.63863019598,101,"Ireland"
10917620,"rundyyy",747,13129,2464.6378809388,102,"Germany"
11129034,"Spektre",686,13264.1,2464.42683296245,103,"South Korea"
5477343,"kurtis-",227,15353.4,2462.71341343311,104,"Canada"
4384207,"DigitalHypno",964,12620.3,2460.68301875173,105,"United States"
12378737,"Iugia",241,15251.3,2458.36571049408,106,"United States"
4585186,"Nopekjk",1565,11737.6,2458.34931063259,107,"South Korea"
15252950,"Seren58",236010,3173.43,2457.73965267077,108,"Japan"
1646397,"Crystal",649,13361.4,2453.48748202511,109,"China"
3730848,"mx10000",1117,12387.4,2453.10140123561,110,"South Korea"
7537133,"megumic",1373,11992.4,2449.72893796266,111,"Singapore"
7802400,"ploot",9586,8594.63,2448.47500756738,112,"Canada"
7326238,"XDerbyX",168591,3799.14,2444.24672930648,113,"Indonesia"
14548572,"HG-Gaming",13899,7999.12,2443.98839897921,114,"United Arab Emirates"
6667041,"Dafonz",694,13252.2,2443.45591584422,115,"Brazil"
9961301,"TESTER PIVKA",402,14238.1,2441.5632770481,116,"Russian Federation"
11388931,"sniperelite",282,14900.8,2441.39199682404,117,"Slovenia"
11987104,"Eagle5324",303,14761.5,2439.75850612589,118,"Singapore"
12736534,"treyarch",350,14488.8,2439.0235739725,119,"Australia"
4637369,"Petit",493,13861.4,2438.13221227446,120,"South Korea"
4908650,"im a fancy lad",176,15850.1,2438.05804904325,121,"United States"
14919428,"Ohio",1325,12068.3,2437.40429241228,122,"Netherlands"
22461441,"3BDOOO",10149,8511.6,2435.39657426974,123,"Saudi Arabia"
11234706,"ZeitFrost",852,12861.2,2433.45638515437,124,"Germany"
10051720,"Saryi",404,14231.7,2432.68002638483,125,"Canada"
11684622,"Sh4rq_",221,15395.7,2429.17154861634,126,"Germany"
5351518,"-Kaguya",110707,4572.23,2428.57666157503,127,"Finland"
7554753,"-mira",25424,6993.89,2426.0229796387,128,"Germany"
3345902,"Varvalian",62,17734.3,2425.55496295965,129,"Japan"
3328742,"Trail Mix",116,16546.4,2425.24926616347,130,"United States"
6867478,"Buszek",9995,8533.22,2423.80021824887,131,"Poland"
10083439,"bojii",353208,2440.78,2423.38700922147,132,"Philippines"
11794209,"POMAH",1168,12319.6,2422.4672366881,133,"Ukraine"
2142966,"TeRiRi",4896,9747.74,2419.71873837234,134,"China"
6093148,"Shinkiro",2021,11279.1,2419.70904486285,135,"Türkiye"
10325072,"Fiaee",1785,11508.5,2419.64027040241,136,"France"
11405734,"Bijou Koseki",5255,9629.14,2415.68521003475,137,"Peru"
8698024,"defii",430,14123.5,2414.61364393788,138,"Hungary"
2758279,"GENDER BENDER",836,12897.7,2414.39050291165,139,"Canada"
14806365,"chests",3793,10186.8,2414.23708656685,140,"Thailand"
11091594,"ThatNOOBguy",962,12621.4,2414.00870412181,141,"Indonesia"
7959945,"Xxx_C4L3B_xxX",534,13729.4,2412.86921990969,142,"United States"
3149577,"Coreanmaluco",161,16060.8,2411.90428945989,143,"Brazil"
9513980,"Tartis",544,13688.2,2410.74233984341,144,"Poland"
1775182,"Arkal",10208,8503,2409.44067787281,145,"Taiwan"
6600930,"Zoomer",13,20284.5,2409.00624693504,146,"New Zealand"
7657831,"justman",175,15858.5,2408.86671701486,147,"France"
11207004,"tfge",1810,11482,2408.68898902454,148,"Chile"
4852013,"Monko2k",246,15203.3,2408.2976120146,149,"United States"
4830687,"BoshyMan741",324,14655.6,2408.01057662005,150,"United States"
11734610,"Nepijin",23433,7128.36,2407.58734359047,151,"United States"
13709281,"Paracat",4807,9776.45,2406.38149419173,152,"Russian Federation"
13962152,"MINIONPEPSI2013",37,18837.2,2405.41589234669,153,"Spain"
14215850,"Bunnylikemoney",52,18155.6,2404.42715414391,154,"United States"
12760743,"A N T O N I O",1037,12503.2,2403.42262255872,155,"Spain"
251683,"Musty",539,13695.3,2401.38254823882,156,"France"
1355695,"z980838928",2466,10908.4,2400.88111720749,157,"China"
11921197,"Shiox",1560,11743,2400.58516747767,158,"Germany"
12585048,"SurvivorX4",1223,12235.1,2400.05438262602,159,"China"
1629553,"rHO",408,14208.4,2399.03870305784,160,"Indonesia"
9265990,"rng_",1175,12310.8,2398.87874325064,161,"United States"
8084370,"Poke714",12400,8187.39,2398.26906290168,162,"Germany"
7630971,"VROUM CV VITE",1646,11644.8,2396.70588046495,163,"France"
13218204,"Polle",1621,11675.4,2396.39956316815,164,"Denmark"
9211924,"Melvr",418,14170.4,2396.07567477581,165,"Norway"
15293080,"Kyujin",112,16585.5,2395.85802167031,166,"New Zealand"
4084853,"xxxxxx2800",361273,2400.55,2394.84122782187,167,"Malaysia"
11106929,"Wispy",1970,11310.8,2392.36930265219,168,"United States"
1818573,"Anroyz",628,13422.1,2391.94793814339,169,"Germany"
13065919,"R1cho",243,15240.2,2391.56263973977,170,"Argentina"
12159899,"NazunaAmemiya",196,15621.8,2390.9128746377,171,"Indonesia"
4253615,"zubs",438,14089.9,2390.58396749768,172,"Brazil"
7178423,"Teacchyyy",109,16640.5,2388.88336032759,173,"Japan"
11715109,"AlmightyDoor",759,13103.8,2387.9656089137,174,"United States"
11042418,"lystia",734,13159.4,2387.56317676877,175,"United Kingdom"
10975777,"CutPaper",1120,12382.2,2387.26555827431,176,"Canada"
10434787,"CharleLee",2523,10871.4,2385.18765357452,177,"France"
8364754,"waste-",1949,11331.5,2383.5503149924,178,"Norway"
10250612,"_Cyan",1582,11718.5,2383.25450286507,179,"India"
4301976,"Hifkil",682,13274.1,2381.48969781199,180,"France"
9975427,"Dwagon",986,12579.6,2379.44006501839,181,"China"
6387149,"kiirochii",271,14971.7,2378.48269669136,182,"Italy"
14097024,"RhythmicRS",94,16937.1,2375.4450688466,183,"United States"
4470775,"razorfruit",289,14848,2374.02462798448,184,"United States"
9323821,"hedayo",5447,9564.52,2372.97317642266,185,"Poland"
15296550,"FetherFall",10679,8430.96,2371.36870366687,186,"Canada"
16436446,"Lunasa",431,14120.6,2370.56334976284,187,"Malaysia"
7701428,"Eunha",622,13434.7,2369.18889520961,188,"Chile"
7780605,"Fleh",233,15306.8,2367.06334625454,189,"Germany"
8275006,"-pare",205,15526.4,2366.70257531264,190,"Germany"
14520910,"Maimaing",572962,1595.84,2366.55138002638,191,"Japan"
10665363,"JGLF",1880,11415.3,2365.63186501779,192,"Australia"
10077431,"Plasma",50,18372.8,2365.44865808533,193,"United Kingdom"
3257847,"MyzeJD",8591,8771.64,2362.22903406761,194,"France"
12366071,"nanoya",86,17192.3,2360.8748008531,195,"Romania"
3543130,"Michni",1321,12069.2,2360.59596210689,196,"Poland"
8335950,"Reedkatt",87,17092.8,2359.48520989492,197,"Sweden"
4346274,"Vitya1437",1655,11635.2,2357.84066830779,198,"Russian Federation"
4659319,"seegii",1029,12512.4,2357.69730768134,199,"Mongolia"
15441612,"Th1",7554,8990.23,2356.56139913695,200,"Germany"
12701607,"noncycle",682,13273.8,2356.44796582848,201,"Canada"
14592820,"Daf0nz",2334,11019.3,2356.27068494614,202,"Brazil"
10728620,"Nyura",9467,8615.96,2355.70576582955,203,"Germany"
6744123,"chillington 15",1189,12282.2,2355.40463887968,204,"Netherlands"
11674122,"willwam",70491,5325.99,2354.37743392832,205,"United Kingdom"
9905079,"Nurend",246920,3088.92,2353.89585776222,206,"Sweden"
10333739,"[Crz]sunnyxxy",4213575,13.169,2353.38464346908,207,"China"
2035254,"Kalanluu",2612,10806.8,2352.83764809539,208,"Finland"
4715598,"kokonokokoro",16033,7751.68,2352.71559911985,209,"Switzerland"
3213239,"flaven",861,12836.5,2352.22609785106,210,"France"
9767342,"Flyer",1988,11302.2,2352.17773711692,211,"Taiwan"
20087811,"Jolly Ranchers",8918,8709.32,2350.40048539168,212,"Canada"
8359561,"Jeong Woo Yeong",156,16098.8,2350.29259910025,213,"South Korea"
6942259,"Rebo",293,14807.5,2348.5199250425,214,"Uruguay"
10592853,"Piper",1096,12420.8,2347.96193968262,215,"South Korea"
3139364,"Joseph Jostar",1200,12266.6,2346.98510457668,216,"China"
14958380,"Clutchx",716,13206,2345.61453826785,217,"Türkiye"
4277702,"Mystia",873,12814.2,2345.54251382792,218,"Brazil"
20988374,"tezi",1893,11394.9,2345.04628598178,219,"Hong Kong"
3674590,"Sukiye",2404,10960,2344.74378944666,220,"France"
1218895,"Athanasia-",1631,11662.4,2343.0497085431,221,"South Korea"
114017,"KRZY",3144,10486.7,2343.03943303645,222,"South Korea"
4399129,"mokia-",1418,11927.6,2342.72614749499,223,"South Korea"
11186709,"Rijrya",1404,11946.1,2338.27419341869,224,"Canada"
10702235,"[Crz]Caicium",35508,6449.19,2337.83913813726,225,"China"
9728880,"Gore_",6036,9391.81,2336.65411709978,226,"Canada"
1501956,"Fuma",1504,11805.9,2336.44601624253,227,"Indonesia"
139670,"Vendemmia",745,13129,2336.12449637276,228,"South Korea"
4519494,"Spinesnight",2808,10694.5,2335.76508524173,229,"Taiwan"
14758501,"jellium",5321,9605.24,2332.77335840653,230,"United States"
3792472,"Woey",667,13321.9,2332.54041987805,231,"United States"
6668666,"Cappy",214,15482.2,2331.10611842018,232,"United States"
5370153,"Exarch",244,15236.3,2330.31464962535,233,"United States"
9474976,"HonBae",1095,12421,2330.20280001383,234,"United States"
8045604,"RomanTheFUKER",654,13358.8,2329.69041276472,235,"Russian Federation"
6090175,"lolol235",890,12777.2,2329.50708578387,236,"China"
11393715,"Kichou",1975,11308.3,2329.38656050816,237,"Germany"
14309415,"Lexic",16595,7692.28,2328.84754474425,238,"Canada"
7060756,"winz",2800,10698.6,2328.38458731389,239,"United States"
10829419,"shion",253,15153.3,2327.96443691936,240,"Hong Kong"
2312106,"GSBlank",1338,12045.9,2327.01782833429,241,"Singapore"
9505131,"Dezku",404,14223.1,2326.83618143385,242,"Finland"
2848604,"toybot",957,12636.9,2326.21770930169,243,"United States"
11305398,"Pancho",1491,11820.7,2325.24286522648,244,"Chile"
7081596,"Bomilk",514,13786.2,2324.85832995075,245,"Argentina"
5245584,"Dudsunz",2365,10999,2321.96734815496,246,"Canada"
2917990,"jj986544591",8713,8746.25,2321.94140157474,247,"China"
1860489,"_Shield",133,16338.9,2321.63134413807,248,"Taiwan"
6567297,"gIoom",629,13419.2,2321.11851552834,249,"Russian Federation"
20461077,"MidC",786,13049.8,2318.13198090178,250,"China"
8925266,"Haadez",322,14666,2316.3671243578,251,"Finland"
16750823,"spray-",939,12657.7,2315.95096627644,252,"Türkiye"
12309147,"Mizeree",432,14119.8,2315.08175061198,253,"Germany"
12434652,"Gonzah",487,13878.6,2314.77692776059,254,"Chile"
4382220,"wessel_osu2",2037,11268.5,2314.39163742397,255,"Netherlands"
6479616,"Mornis",1143,12355.1,2313.27038712848,256,"Belgium"
16277321,"[GB]nyasun",307980,2684.29,2313.10021388337,257,"China"
8581210,"LightsOut",162,16059.2,2312.42040446923,258,"United States"
9501251,"ChillierPear",371,14370.7,2312.28975432079,259,"United States"
6661913,"AstroFP",816,12954.8,2311.4878690227,260,"Poland"
21653406,"solo drinking",2070,11244.1,2309.14268005812,261,"Latvia"
7587734,"Failing",212,15505.1,2307.77015621126,262,"United States"
11345747,"BProd",768,13078.8,2306.16878422347,263,"France"
8165181,"revoh",1384,11979.3,2304.94565026636,264,"United States"
4981809,"BMG_",1239,12211,2304.45330173945,265,"Poland"
7810180,"calangi",2298,11058.1,2303.7209851503,266,"France"
15392570,"Musa",7158,9082.21,2303.22943814498,267,"Finland"
3062998,"rollpan",935,12664,2302.66891710434,268,"Japan"
16320893,"-Dever",7357,9038.4,2302.62457120616,269,"Denmark"
9683186,"-Peachii",3044,10544.7,2301.43895115461,270,"Philippines"
11255340,"FlatPaper",8959,8701.51,2301.14164430409,271,"Canada"
9362168,"Seleen",12330,8195.54,2300.78991796742,272,"Netherlands"
6754508,"himejoshi",1987,11303,2300.51364737118,273,"Germany"
14100781,"cyanai",1625,11671.7,2299.94525019911,274,"Poland"
5936405,"-xxx Rumia-",46772,5999.93,2299.6270643591,275,"China"
4896825,"My Angel Anzu",278,14912.8,2298.62028824513,276,"China"
4458239,"ampy",1552,11750.6,2298.27920804118,277,"United States"
11607790,"Chzaron",702,13233.1,2297.63835893793,278,"United States"
612898,"nick1324",90,17030.1,2296.32133743099,279,"Canada"
4158549,"YesMyDarknesss",43796,6106.77,2295.90201986228,280,"South Korea"
13769101,"Netroo",1499542,445.117,2295.48926958798,281,"Brazil"
10569535,"Nitram",994,12568,2294.92979629357,282,"Lithuania"
2694475,"kyle",764,13087.3,2294.39911369221,283,"Canada"
12260184,"-Koda",965,12614.2,2293.96491312101,284,"United States"
12601090,"Celestialer",4917,9740.46,2293.15458806611,285,"Singapore"
3410997,"PostScr1pt",14859,7881.3,2292.55377981572,286,"South Korea"
9540073,"Grape_Tea",595887,1533.03,2292.36869291739,287,"Japan"
14041375,"yenator07",1808,11482.3,2292.24924611765,288,"United States"
12147277,"-Kedama",506,13818.6,2291.94318089247,289,"Thailand"
17847877,"yukixo",7978,8899.86,2291.36292987528,290,"Philippines"
14398471,"Frodo",3563,10284.5,2290.572051571,291,"Norway"
3898396,"Bae Suzy",2838,10673.6,2290.49054314721,292,"Canada"
2000416,"miComet",3326,10400.2,2289.43321353196,293,"South Korea"
12611862,"ItsDiamond",1314496,556.039,2288.83693255013,294,"Japan"
5403374,"dasdwqdf",474,13931.4,2288.40892825796,295,"Brazil"
14800198,"stone_bream",9690,8576.94,2288.25958257738,296,"Japan"
16329318,"Furudo Erika",1103,12408.3,2287.11317334552,297,"Lithuania"
14447878,"Lujeol",1149,12343.7,2286.82769188071,298,"South Korea"
5242158,"[Crz]Makii",1525,11786,2285.53902601892,299,"China"
13026904,"tyrcs",280138,2855.74,2285.09871582591,300,"China"
4653583,"NO37",2049,11259.2,2285.03265702222,301,"Chile"
7748891,"xXChokgamerXx",5934,9421.25,2283.7944500929,302,"Chile"
10463129,"mija-",31760,6632.29,2282.35691770806,303,"Russian Federation"
17911347,"Toshee",24597,7049.8,2279.98091215439,304,"Vietnam"
13767572,"Saiyku",43,18671.7,2279.04823899157,305,"New Zealand"
10760701,"Hexikey",134,16321.8,2278.72499222698,306,"Belgium"
14445724,"Mankichiro",10766,8418.78,2278.7006841667,307,"Germany"
4504101,"WhiteCat",22,19844.8,2274.87127938251,308,"Germany"
10092099,"Pablohh",124,16435.2,2273.87091932011,309,"Denmark"
13951894,"steisha",8539,8779.11,2272.99492598027,310,"Russian Federation"
4018079,"xKirito",9716,8573.58,2272.88398044174,311,"Brazil"
10143086,"hotcat190",5919,9426.5,2272.12199919843,312,"Vietnam"
6114695,"ciru",30,19277.6,2268.87728326967,313,"United States"
8401905,"Ramon",5603,9518.92,2268.86854462291,314,"Germany"
14817468,"stllok",9096,8680.64,2268.80175758563,315,"Hong Kong"
8472976,"hyeok2044",84,17218.5,2268.33014214244,316,"Philippines"
17467899,"Qumania",7959,8903.84,2267.83565724404,317,"France"
8150535,"Fejlan",5550,9536.16,2266.3107123198,318,"Sweden"
12483293,"twotabby",12257,8203.64,2265.21476535436,319,"Russian Federation"
9820792,"Nightlywind",907,12724,2264.57909630614,320,"Germany"
9294147,"howtoplay",2009,11286.4,2263.08596061256,321,"Serbia"
12904237,"Gabey",1069,12471.7,2262.98521494571,322,"United States"
10199538,"SL1PER",151,16165.5,2262.5653035496,323,"Russian Federation"
87546,"Akiyama Mizuki",28180,6826.63,2261.93750289743,324,"South Korea"
5144534,"Dawnwing",1597,11708.9,2260.53787539672,325,"Singapore"
20501126,"6Nusu9",1343,12041.3,2259.41141276632,326,"Chile"
11479551,"Xepei",855,12855.7,2257.84767961115,327,"Finland"
9340773,"stanol",8235,8843.6,2256.78689219644,328,"Poland"
10659233,"BTG4",10739,8422.59,2256.44440480326,329,"Argentina"
13973026,"Isita",93474,4858.67,2256.29519358043,330,"Chile"
13291701,"Yue0428",45212,6053.45,2254.86515856642,331,"Taiwan"
8445602,"Suzuha",1110,12399,2254.78198534087,332,"Russian Federation"
8004317,"wick",1994,11301.3,2253.53332362599,333,"Singapore"
14035920,"Rikuima",1480,11834.3,2253.47605326095,334,"Japan"
10170668,"EyesNeverOpen",1543,11763.3,2253.34175725808,335,"Saudi Arabia"
7640581,"Lexonox",3074,10528.9,2252.60812921499,336,"France"
6585939,"Arclyte",1227,12224.9,2252.05516220611,337,"Russian Federation"
9993348,"ur cute",95,16934.2,2251.68810860222,338,"United States"
9578404,"roliy",239,15265.8,2248.44007754885,339,"Romania"
16509171,"uatzap",798,13006.3,2248.3580447364,340,"Portugal"
10822717,"Accelerator",2197,11132.6,2247.48931782071,341,"Israel"
1460263,"Pain",413,14197.6,2247.16045268635,342,"South Korea"
4857328,"KagaSumire",606,13507.3,2247.0968432314,343,"Hong Kong"
6283858,"tan-",1319,12071.4,2246.66723426388,344,"Canada"
13798649,"Ben_Kir",915,12705.3,2246.3992493826,345,"Kazakhstan"
10069909,"DEETO",660,13344.3,2245.66360586209,346,"Indonesia"
5642779,"heyronii",756,13109.4,2245.62143797717,347,"Türkiye"
14438574,"Ravexi",2081,11229.5,2243.84015875121,348,"Kazakhstan"
13057699,"z9a",339,14555.9,2243.17831187251,349,"Austria"
15389454,"tyty5180",1781,11510.2,2242.89032195197,350,"Israel"
9322480,"kiir0chii",845,12879.2,2242.49919187187,351,"Poland"
6036351,"M I L E S",1546,11759.4,2241.32288217308,352,"United States"
7095800,"96013M88",9293,8645.6,2240.59747626122,353,"Taiwan"
6524092,"VoProSSoFF",59,17828,2239.52868891193,354,"Russian Federation"
6830745,"DaHuJka",490,13871.3,2238.86284973357,355,"Russian Federation"
4383303,"Kokuban",826,12935.2,2237.50108504103,356,"Germany"
3215487,"Yellow-",515,13781.7,2236.95091642631,357,"Singapore"
4540667,"Another Guy",1648,11643.4,2234.61371233729,358,"Vietnam"
6133101,"Arakii",424,14141.7,2234.18728324509,359,"France"
1285637,"Shiina Noriko",3077,10526,2232.97526164038,360,"Taiwan"
10459580,"Kagami",5036,9702.22,2232.9671419139,361,"Argentina"
12110337,"Binninja",2461,10911.2,2231.09536806541,362,"Philippines"
12090610,"Tatze",13233,8077.23,2230.54641356241,363,"Germany"
8802914,"-Arko",1275,12149.4,2230.39039328875,364,"United States"
12777806,"Vivaru",729,13167.6,2230.07130073314,365,"Russian Federation"
17308009,"Hello_Son",546123,1675.05,2229.71370133833,366,"United States"
7249261,"Taldux",7641,8970,2229.12890964199,367,"Albania"
2787415,"MrPotato",1167,12320.6,2227.97559430461,368,"Israel"
13628898,"Jacob3",634,13409.2,2227.95039248711,369,"United States"
11806306,"Zyntex",83,17225.4,2227.86914062047,370,"Australia"
9052194,"Allegrissimo",309,14729.6,2227.71834967362,371,"South Korea"
12952320,"aimbotcone",15,20158.6,2225.64233580931,372,"Germany"
13664116,"AuroraPhasmata",5229,9639.51,2224.79168922833,373,"United States"
7611178,"coughing baby",238,15269.5,2224.49006132226,374,"United States"
18357479,"jykca",98246,4774.47,2224.39884521198,375,"Canada"
14684430,"Ievi-",2246,11091.9,2224.25882924868,376,"Türkiye"
11053358,"Garage du Lac",940,12655.1,2223.33427019611,377,"France"
8631719,"Defectum",15566,7801.78,2223.01812240403,378,"Norway"
11920994,"JobeHobe",10442,8466.07,2222.83489113934,379,"Germany"
3765989,"okinamo",98,16810.3,2222.48256212435,380,"Germany"
5472693,"Agent5d",9019,8693.03,2222.26543817358,381,"Poland"
13872272,"Sobu-",452,14027.9,2220.92897370345,382,"Denmark"
7447249,"zin",588,13570.2,2220.54063117075,383,"Russian Federation"
4803900,"ArkShadow",6024,9395,2219.27888631434,384,"Australia"
11469447,"Arbusion",657,13351.3,2217.79348957771,385,"Australia"
5425046,"Vespirit",609,13501.2,2217.53155487945,386,"Canada"
5623529,"Grantorio",4382,9941.65,2216.7647688835,387,"Singapore"
10792185,"Rykaii",2205,11126.4,2216.49994021137,388,"Canada"
2944449,"Too Slow",308,14732.8,2214.80122805198,389,"Canada"
6385683,"spreadnuts",1972,11309.2,2214.73227954757,390,"Canada"
5218178,"Malteser",71,17382.2,2214.49192711135,391,"United Kingdom"
5286213,"Deppyforce",1494,11818.9,2212.5745526814,392,"Thailand"
2538695,"umii",3794,10185.7,2211.38359169499,393,"Australia"
3493804,"-Sylvari",2328,11023.7,2210.65278216641,394,"Poland"
7908994,"dlwlrma-",228,15351.5,2209.88681342946,395,"Singapore"
5285044,"Kusiu",6760,9185.3,2209.51106228941,396,"Poland"
15271985,"AHotDawg",2776,10711,2209.38541041162,397,"Malaysia"
11786864,"Siiphs",5211,9643.12,2207.82990866474,398,"Chile"
12805967,"Lukiii",612,13493.8,2207.0000530744,399,"Germany"
10634348,"EthantrixV2",1597,11701.2,2206.58700410902,400,"United States"
10538842,"danielq987",6467,9267.85,2205.79325488278,401,"Canada"
7351448,"fedotoff",2101,11215.3,2205.68841720755,402,"Russian Federation"
